"","X","code","sdate","gear","zone15e","zone15n","temp","do","vegd","stratum","richness","shannon","year"
"3414","BLGL1246",12009620,"08/18/2021","M",643305,4837162,24.7,6,1,"IMP-S",4,1.14905969697062,2021
"3415","BKCP477",12007646,"08/06/2014","M",638905,4855312,26,11.2,2,"BWC-S",10,2.21481036805071,2014
"3416","BKCP478",12007647,"08/06/2014","M",638605,4857112,26.9,12.6,1,"BWC-S",6,1.73512645696292,2014
"3417","BLGL1247",12009789,"06/15/2022","M",638905,4854612,23.6,9.2,1,"SCB",5,1.56071040904141,2022
"3418","BLGL1248",12009790,"06/15/2022","M",638955,4850212,24.7,6.9,1,"BWC-S",7,1.88915916375402,2022
"3419","BHMW682",12009791,"06/15/2022","M",641005,4848312,23.3,7.4,1,"SCB",13,2.34757810949732,2022
"3420","BHMW683",12009792,"06/15/2022","M",636300,4858400,23.5,7.2,NA,"TWZ",6,1.67698777432242,2022
"3421","BLGL1251",12009793,"06/15/2022","M",635875,4858050,23,9.2,2,"TWZ",2,0.410116318288409,2022
"3422","BHMW684",12009794,"06/20/2022","M",641905,4846662,24.2,10.6,1,"SCB",8,2.02532622077007,2022
"3423","BHMW685",12009795,"06/20/2022","M",641455,4844962,24.5,9.1,1,"BWC-S",10,2.03160638507926,2022
"3424","BLGL1253",12009845,"07/12/2022","M",643255,4836262,24.4,4.8,2,"IMP-S",3,1.03972077083992,2022
"3425","BKCP481",12009888,"07/25/2022","M",641855,4843212,26.8,10.7,1,"BWC-S",13,2.41330386077741,2022
"3426","BLGL1255",12009593,"08/04/2021","M",638905,4837362,25.5,8,2,"SCB",6,1.49768640748664,2021
"3427","BHMW686",12009604,"08/12/2021","M",639255,4852462,24.6,5.4,1,"SCB",11,2.31762587309237,2021
"3428","BLGL1257",12009715,"09/27/2021","M",640005,4840312,18.9,5.8,2,"BWC-S",5,0.90499611613055,2021
"3429","BKCP482",12009741,"10/06/2021","M",638905,4855312,19.6,3.8,1,"BWC-S",4,1.16222554492109,2021
"3430","BHMW687",12009742,"10/06/2021","M",638655,4855012,21.6,9.2,1,"SCB",11,2.00622576674126,2021
"3431","BLGL1260",12009743,"10/06/2021","M",636705,4857712,20.4,7.9,NA,"MCB-U",2,0.636514168294813,2021
"3432","BHMW688",12009744,"10/06/2021","M",636300,4858400,20.4,7.7,1,"TWZ",7,1.61511955006041,2021
"3433","BLGL1262",12009745,"10/06/2021","M",635875,4858050,21.7,5.8,1,"TWZ",5,1.30309240376172,2021
"3434","BWFN82",12009786,"06/15/2022","M",637705,4857862,24.8,7.3,2,"BWC-S",5,1.55958115625988,2022
"3435","BLGL1263",12009836,"07/05/2022","M",639605,4831412,25.8,7.7,1,"IMP-S",12,2.28244957944336,2022
"3436","BHMW689",12009879,"07/25/2022","M",642805,4845762,25.8,6.5,1,"BWC-S",11,2.26023385317467,2022
"3437","BKCP484",12009880,"07/25/2022","M",643805,4845212,26,7.8,1,"BWC-S",11,2.29311860148681,2022
"3438","BKCP485",12009881,"07/25/2022","M",643055,4846712,25.4,5.2,2,"BWC-S",11,2.24616302709404,2022
"3439","BHMW690",12009882,"07/25/2022","M",643255,4847412,26.1,6.9,1,"BWC-S",8,1.8146441668226,2022
"3440","BLGL1268",12008723,"07/05/2018","M",643005,4835262,27.5,9.2,2,"IMP-S",9,2.01403552370927,2018
"3441","BKBH21",12008724,"07/05/2018","M",642655,4837012,27.5,8.6,2,"IMP-S",7,1.74815545724768,2018
"3442","BHMW691",12008725,"07/05/2018","M",642655,4837212,26.6,6.3,NA,"IMP-S",7,1.74806734854609,2018
"3443","BKCP486",12009025,"07/16/2019","M",635875,4858050,26.4,6.6,1,"TWZ",9,2.09472904752765,2019
"3444","BHMW692",12009026,"07/16/2019","M",636300,4858400,26.2,6.5,NA,"TWZ",9,2.10657733323212,2019
"3445","BHMW693",12009071,"08/07/2019","M",641055,4849012,26.6,8.5,1,"MCB-U",12,2.40056312640875,2019
"3446","BKSS223",12009072,"08/07/2019","M",642355,4848862,27.1,9,1,"SCB",12,2.28416744926696,2019
"3447","BGWM",12009708,"09/27/2021","M",641105,4844962,18.4,5.5,1,"BWC-S",5,1.37781950803903,2021
"3448","BHMW694",12009710,"09/27/2021","M",641355,4844862,18,9.4,1,"BWC-S",7,1.50659508813164,2021
"3449","BHMW695",12009767,"10/18/2021","M",642705,4840612,15.2,10.4,1,"SCB",7,1.45080502008392,2021
"3450","BLGL1276",12009768,"10/18/2021","M",642455,4841512,15.7,10.7,1,"BWC-S",7,1.6613228393181,2021
"3451","BLGL1277",12010054,"10/11/2022","M",641655,4834362,14.4,9.4,1,"IMP-S",5,1.41427906512471,2022
"3452","BLGL1278",12009631,"08/23/2021","M",639005,4856762,27.9,7.6,2,"BWC-S",7,1.83437197028162,2021
"3453","ERSN615",12009632,"08/23/2021","M",638855,4854412,26.1,9,1,"MCB-U",5,1.3667110520552,2021
"3454","BLGL1279",12009633,"08/23/2021","M",637105,4856512,26,0.5,1,"MCB-U",7,1.6313454208086,2021
"3455","BLGL1280",12009634,"08/23/2021","M",636300,4858400,25.9,8.6,1,"TWZ",7,1.81848316301237,2021
"3456","BKSS225",12009635,"08/23/2021","M",635875,4858050,27.3,6.9,2,"TWZ",6,1.61705315250955,2021
"3457","BKCP487",12009636,"08/25/2021","M",641205,4844762,24.9,6.8,1,"BWC-S",8,1.8146441668226,2021
"3458","BHMW696",12009637,"08/25/2021","M",641405,4844062,25,6.6,1,"BWC-S",6,1.58325845942048,2021
"3459","BLGL1284",12009639,"08/25/2021","M",642205,4844962,25.4,7.4,1,"BWC-S",2,0.693147180559945,2021
"3460","BLGL1285",12009700,"09/23/2021","M",642905,4834312,19.5,7.8,2,"IMP-S",1,0,2021
"3461","BLGL1286",12009701,"09/23/2021","M",642955,4834012,18.7,5.3,2,"IMP-S",3,0.900256051268537,2021
"3462","BLGL1287",12009702,"09/23/2021","M",643405,4832162,19.6,8.3,1,"MCB-U",5,1.43770144364294,2021
"3463","BLGL1288",12009703,"09/23/2021","M",642505,4826812,19.7,8.4,1,"MCB-U",5,1.3667110520552,2021
"3464","BKSS226",12009705,"09/23/2021","M",640805,4828712,19,8,1,"IMP-S",3,0.918427784993098,2021
"3465","BLGL1290",12009763,"10/18/2021","M",642505,4836862,13.9,5.5,2,"IMP-S",2,0.450561208866305,2021
"3466","BLGL1291",12009897,"08/03/2022","M",641355,4849912,27.9,12.2,1,"BWC-S",10,2.07802246052874,2022
"3467","BLGL1292",12009899,"08/03/2022","M",642405,4848462,27.2,10.9,1,"BWC-S",11,2.1919373301457,2022
"3468","BLGL1293",12009962,"08/24/2022","M",639705,4852162,25,5.8,1,"BWC-S",7,1.863679987341,2022
"3469","BLGL1294",12009963,"08/24/2022","M",637505,4855962,24.9,6.9,NA,"MCB-U",4,1.00271826451752,2022
"3470","BHMW697",12009964,"08/24/2022","M",636300,4858400,24.6,6,1,"TWZ",12,2.32183023717462,2022
"3471","BLGL1296",12009965,"08/24/2022","M",635875,4858050,24.5,7.4,2,"TWZ",9,1.79903705958471,2022
"3472","BLGL1297",12010014,"09/26/2022","M",643405,4828662,16.2,7.8,2,"IMP-S",5,1.08317280853825,2022
"3473","BHMW698",12010104,"06/15/2023","M",640605,4849962,23,7,2,"SCB",9,1.97700617290886,2023
"3474","BHMW699",12010105,"06/15/2023","M",640655,4849412,23.3,8.4,NA,"MCB-U",12,2.10309415101217,2023
"3475","BHMW700",12009960,"08/24/2022","M",639305,4855612,24.9,7.3,2,"BWC-S",11,2.12347667633565,2022
"3476","BKCP491",12008148,"06/20/2016","M",642005,4845712,26,8.7,1,"BWC-S",7,1.88915916375402,2016
"3477","BKCP492",12008150,"06/20/2016","M",641505,4842262,26.2,9.5,2,"SCB",7,1.90615474653985,2016
"3478","BKSS230",12008257,"08/18/2016","M",639755,4839062,26.6,7.5,2,"MCB-U",14,2.38748573465341,2016
"3479","GDSN272",12008258,"08/18/2016","M",639955,4838712,27,6.5,2,"BWC-S",3,1.03972077083992,2016
"3480","BHMW701",12008362,"10/10/2016","M",639305,4851962,14.9,8.3,1,"SCB",7,1.71154728628635,2016
"3481","BHMW702",12009947,"08/17/2022","M",641455,4841762,24.5,8.5,1,"BWC-S",8,1.81243222243671,2022
"3482","BLGL1306",12009948,"08/17/2022","M",643705,4839962,24.9,4.5,2,"IMP-S",6,1.67262544615032,2022
"3483","BHMW703",12009949,"08/17/2022","M",643505,4842062,24.2,6.1,2,"SCB",10,2.12066340015424,2022
"3484","BLGL1308",12010037,"10/04/2022","M",640605,4847862,16.6,8.1,1,"BWC-S",4,0.940447988655326,2022
"3485","BHMW704",12010038,"10/04/2022","M",641005,4847562,16.9,10.7,2,"SCB",8,1.83929674797766,2022
"3486","BKSS234",12010039,"10/04/2022","M",642405,4847312,16.6,10.2,1,"BWC-S",7,1.83437197028162,2022
"3487","BHMW705",12010088,"10/20/2022","M",641755,4842962,8.1,11.7,NA,"SCB",6,1.58109375017182,2022
"3488","BKCP494",12010089,"10/20/2022","M",642005,4841912,8.2,12.5,1,"BWC-S",3,1.09861228866811,2022
"3489","BKCP495",12010091,"10/25/2022","M",640105,4854012,12,9.4,NA,"SCB",11,2.05362669405645,2022
"3490","BHMW706",12010092,"10/25/2022","M",639055,4854512,11.2,9.3,NA,"SCB",11,2.05770628695402,2022
"3491","JYDR391",12010129,"06/26/2023","M",640555,4843162,24.4,7.9,NA,"MCB-U",6,1.58109375017182,2023
"3492","BHMW707",12010132,"06/26/2023","M",640905,4841612,23.5,6.5,2,"BWC-S",8,2.04319187054512,2023
"3493","BHMW708",12010133,"06/26/2023","M",640855,4841212,24.7,8.3,1,"BWC-S",7,1.73153540826228,2023
"3494","BLGL1316",12010135,"06/26/2023","M",641305,4840662,24.4,8.8,1,"SCB",6,1.64173471218752,2023
"3495","BLGL1317",12010138,"06/26/2023","M",640305,4838312,23.6,11.5,2,"BWC-S",7,1.72982013037992,2023
"3496","BLGL1318",12010258,"08/21/2023","M",642955,4847662,24.9,7.5,2,"SCB",4,1.22060726455302,2023
"3497","BLGL1319",12010260,"08/21/2023","M",642355,4844862,24.9,7.1,2,"BWC-S",4,1.33217904021012,2023
"3498","BLGL1320",12010264,"08/21/2023","M",641005,4845162,24.7,4.8,2,"BWC-S",4,1.08889997534522,2023
"3499","BHMW709",12010265,"08/21/2023","M",640255,4843312,24.7,7.9,NA,"MCB-U",5,1.56071040904141,2023
"3500","BHMW710",12010266,"08/21/2023","M",640905,4847412,25,9.2,1,"SCB",10,2.09973347440366,2023
"3501","BKSS236",12010267,"08/21/2023","M",641055,4848312,24.7,8.2,1,"MCB-U",8,1.63772676243696,2023
"3502","BLGL1322",12010268,"08/29/2023","M",635875,4858050,24,7,2,"TWZ",3,0.859967281035505,2023
"3503","BLGL1323",12010317,"09/18/2023","M",639605,4831412,20.5,8.7,1,"IMP-S",5,1.45161962562559,2023
"3504","BLGL1324",12010318,"09/18/2023","M",639355,4832312,18.3,2.3,2,"IMP-S",6,1.58272055667567,2023
"3505","BHMW711",12010319,"09/18/2023","M",639155,4835462,20.3,8.1,1,"SCB",6,1.1240357221909,2023
"3506","BLGL1326",12009933,"08/15/2022","M",640955,4835712,23.1,7.5,2,"IMP-S",6,1.58325845942048,2022
"3507","BLGL1327",12009938,"08/15/2022","M",641955,4827662,25.7,9.5,1,"IMP-S",7,1.88915916375402,2022
"3508","BHMW712",12009939,"08/17/2022","M",642105,4843412,24,7.3,2,"BWC-S",12,2.29412238173706,2022
"3509","BKCP498",12010069,"10/17/2022","M",635875,4858050,8.7,10.4,1,"TWZ",11,1.96579230875692,2022
"3510","BLGL1330",12010070,"10/17/2022","M",638455,4854212,10.3,9.7,NA,"MCB-U",5,1.35359135213461,2022
"3511","BHMW713",12010077,"10/20/2022","M",639655,4841112,7.9,11.5,NA,"MCB-U",11,2.21369187353644,2022
"3512","BHMW714",12010078,"10/20/2022","M",639455,4841462,7.5,11.1,NA,"MCB-U",8,2.02532622077007,2022
"3513","BLGL1333",12010081,"10/20/2022","M",641855,4844162,7.5,10.5,1,"BWC-S",4,0.940447988655326,2022
"3514","BLGL1334",12010083,"10/20/2022","M",641905,4843862,7.8,11.5,1,"BWC-S",4,1.12692879480068,2022
"3515","BHMW715",12010085,"10/20/2022","M",641855,4843512,8.1,11.5,1,"BWC-S",6,1.69574253416963,2022
"3516","BHMW716",12010128,"06/26/2023","M",639655,4840662,24.4,7.7,NA,"MCB-U",14,2.35487629929631,2023
"3517","BKSS240",12010180,"07/17/2023","M",636300,4858400,23.9,7.4,2,"TWZ",13,2.42698403071837,2023
"3518","JYDR394",12010181,"07/17/2023","M",635875,4858050,23.5,12.8,2,"TWZ",3,1.05492016798614,2023
"3519","BLGL1338",12010313,"09/18/2023","M",642905,4834312,19.4,7.2,1,"IMP-S",2,0.500402423538188,2023
"3520","BHMW717",12009166,"09/19/2019","M",642105,4841362,21.2,6.7,2,"BWC-S",6,1.56145645343029,2019
"3521","BKSS241",12009202,"10/08/2019","M",643155,4845862,14.1,8.4,1,"SCB",2,0.693147180559945,2019
"3522","BHMW718",12009204,"10/08/2019","M",641505,4846812,14.9,8.3,1,"SCB",2,0.636514168294813,2019
"3523","BKSS242",12009335,"08/17/2020","M",639405,4853962,25,7.2,2,"MCB-U",7,1.82245668650523,2020
"3524","BLGL1341",12009336,"08/17/2020","M",638155,4855612,25.1,7.1,NA,"SCB",5,1.46813993901621,2020
"3525","LGPH238",12009337,"08/17/2020","M",637205,4855912,24.6,6.8,NA,"MCB-U",6,1.58216994292525,2020
"3526","LGPH239",12009338,"08/17/2020","M",636300,4858400,24.8,6.8,NA,"TWZ",4,1.33217904021012,2020
"3527","BKCP499",12009339,"08/17/2020","M",635875,4858050,25.4,7.1,2,"TWZ",12,2.37862019941021,2020
"3528","BHMW719",12009400,"09/21/2020","M",640955,4847562,16.8,9,NA,"SCB",11,2.17760449654569,2020
"3529","BHMW720",12009401,"09/21/2020","M",641355,4847562,17.1,8.1,NA,"MCB-U",11,2.1774844871095,2020
"3530","BHMW721",12009402,"09/21/2020","M",642355,4845862,17.2,8.7,NA,"SCB",9,1.54152662513559,2020
"3531","BLGL1346",12009462,"10/19/2020","M",640655,4842362,9.4,10.1,NA,"SCB",8,1.97018144002608,2020
"3532","BHMW722",12009463,"10/19/2020","M",640755,4841362,9.4,10,NA,"BWC-S",11,1.90682596094655,2020
"3533","BHMW723",12009466,"10/19/2020","M",640705,4841112,9.4,10.2,NA,"BWC-S",11,2.22302415410326,2020
"3534","BHMW724",12009468,"10/19/2020","M",641505,4841712,9.3,10.4,1,"BWC-S",7,1.78385396035562,2020
"3535","BLGL1350",12010055,"10/11/2022","M",640505,4835962,14.9,9.5,1,"MCB-U",5,1.35797785498732,2022
"3536","BHMW725",12010056,"10/11/2022","M",639205,4836962,14.6,9.7,1,"BWC-S",10,2.17541474645417,2022
"3537","BHMW726",12010119,"06/19/2023","M",641905,4843162,24.7,10.7,1,"SCB",14,2.55208529762097,2023
"3538","BLGL1353",12010242,"08/14/2023","M",641605,4834312,24.5,5.8,2,"IMP-S",5,1.41427906512471,2023
"3539","BHMW727",12010300,"09/11/2023","M",640855,4841062,21.5,6,1,"SCB",4,1.26500137527307,2023
"3540","BHMW728",12010303,"09/11/2023","M",641405,4841812,22.1,7.5,1,"BWC-S",7,1.79175946922805,2023
"3541","BHMW729",12010304,"09/11/2023","M",641705,4841962,22.1,7.1,1,"BWC-S",6,1.56437010289277,2023
"3542","BKSS245",12010334,"09/26/2023","M",640955,4843212,20.1,7,1,"SCB",5,1.29037368372162,2023
"3543","BLGL1358",12010335,"09/26/2023","M",641955,4843962,20.2,6.8,NA,"SCB",5,1.39539709232679,2023
"3544","BLGL1359",12010336,"09/26/2023","M",642255,4843412,20.2,7.1,NA,"SCB",5,1.43888295021699,2023
"3545","BKCP502",12010457,"07/22/2024","M",639355,4839362,25,6.5,2,"MCB-U",13,2.25385758960135,2024
"3546","BKBH22",12010458,"07/22/2024","M",639205,4842912,25.1,4.9,2,"BWC-S",8,1.77213938843753,2024
"3547","BLGL1362",12009902,"08/03/2022","M",642455,4846512,26.4,12.2,1,"SCB",8,2.01981499249295,2022
"3548","BLGL1363",12009903,"08/03/2022","M",640355,4847612,25.3,2.3,2,"BWC-S",4,1.14905969697062,2022
"3549","BKSS246",12009904,"08/03/2022","M",640705,4849312,26.7,11.6,NA,"MCB-U",10,2.20559835902639,2022
"3550","BHMW730",12009905,"08/03/2022","M",639955,4850262,26.4,10.6,NA,"MCB-U",7,1.863679987341,2022
"3551","BLGL1366",12009906,"08/03/2022","M",639955,4850912,26.5,9.4,2,"MCB-U",4,1.16851840574309,2022
"3552","BLGL1367",12010019,"09/26/2022","M",639605,4830362,17.7,7.7,1,"IMP-S",6,1.65655112669665,2022
"3553","NFSH13",12010020,"09/26/2022","M",639455,4832112,16.4,4.9,1,"IMP-S",1,0,2022
"3554","BLGL1368",12010108,"06/15/2023","M",639105,4850012,23.3,7.7,1,"BWC-S",7,1.82007597536062,2023
"3555","BLGL1369",12010109,"06/15/2023","M",639655,4852962,22.1,12.5,1,"BWC-S",3,1.08219553003877,2023
"3556","BLGL1370",12010110,"06/19/2023","M",643205,4845312,24.2,13.3,2,"BWC-S",11,2.21481036805071,2023
"3557","BKCP504",12010111,"06/19/2023","M",643655,4843912,23.3,8.2,1,"BWC-S",9,2.00288304109065,2023
"3558","BHMW731",12010112,"06/19/2023","M",643655,4842112,23.1,8.9,1,"SCB",8,1.90022561488552,2023
"3559","BLGL1371",12010113,"06/19/2023","M",643505,4841662,22.8,0.5,1,"BWC-S",12,2.30337950519394,2023
"3560","BKCP505",12010164,"07/10/2023","M",643455,4838512,24.3,8.1,1,"IMP-S",4,1.32088834314932,2023
"3561","BKSS247",12010165,"07/10/2023","M",642905,4837512,24.5,7.9,2,"IMP-S",13,2.38641020283402,2023
"3562","BLGL1373",12010167,"07/10/2023","M",642905,4834712,25.1,10.3,2,"IMP-S",5,1.30309240376172,2023
"3563","JYDR401",12010168,"07/10/2023","M",643505,4829312,25.3,16.1,2,"IMP-S",3,1.03972077083992,2023
"3564","BHMW732",12010329,"09/26/2023","M",639605,4841912,19.6,7.1,NA,"MCB-U",12,2.23429120392768,2023
"3565","BHMW733",12010405,"10/23/2023","M",636300,4858400,11.8,9,NA,"TWZ",6,1.43028030191109,2023
"3566","BLGL1376",12010406,"10/23/2023","M",635875,4858050,11.8,6.9,2,"TWZ",3,1.05492016798614,2023
"3567","BHMW734",12010407,"10/23/2023","M",636955,4857012,12.1,9.3,NA,"MCB-U",7,1.84074872856928,2023
"3568","BHMW735",12010408,"10/23/2023","M",638405,4854312,12.7,7.7,NA,"MCB-U",6,1.67159527802125,2023
"3569","BLGL1379",12010498,"07/30/2024","M",638755,4857562,28.7,6.9,1,"BWC-S",6,1.69773359137439,2024
"3570","BLGL1380",12010499,"07/30/2024","M",638805,4857662,28.1,7.9,1,"BWC-S",9,2.13338193026454,2024
"3571","BLGL1381",12010206,"08/01/2023","M",643905,4843362,24.9,3.2,2,"BWC-S",10,2.04482837524584,2023
"3572","BHMW736",12010393,"10/16/2023","M",643205,4845762,12.8,9.1,1,"BWC-S",9,2.02915456281091,2023
"3573","BKCP507",12010442,"07/16/2024","M",641555,4842012,25.9,5.2,1,"SCB",11,2.35167330190463,2024
"3574","BHMW737",12010443,"07/16/2024","M",642305,4841612,26.3,4.6,2,"BWC-S",8,2.03175921856927,2024
"3575","BKCP508",12008502,"08/03/2017","M",641455,4848662,26.1,7.7,2,"MCB-U",14,2.56315140641633,2017
"3576","BLGL1385",12008503,"08/03/2017","M",641805,4847562,26.7,8.5,2,"BWC-S",8,1.75627640232498,2017
"3577","BLGL1386",12008561,"08/29/2017","M",641305,4841412,21.4,7.6,2,"BWC-S",9,2.0640170503921,2017
"3578","CNCF29",12008563,"08/29/2017","M",639805,4842162,21.3,8.2,NA,"MCB-U",2,0.636514168294813,2017
"3579","LMBS618",12008565,"08/29/2017","M",639355,4839362,21.4,8.1,1,"MCB-U",2,0.673011667009257,2017
"3580","BLGL1387",12008640,"10/09/2017","M",635973,4857966,16.6,7.6,2,"TWZ",4,1.16851840574309,2017
"3581","BLGL1388",12008689,"06/18/2018","M",639705,4852112,25.8,7.9,1,"BWC-S",4,1.19354960409813,2018
"3582","JYDR404",12008692,"06/18/2018","M",641505,4848812,25.6,7.1,NA,"SCB",4,1.38629436111989,2018
"3583","BKCP509",12008694,"06/18/2018","M",641905,4849312,27.3,9,1,"BWC-S",11,2.33837170480357,2018
"3584","BLGL1390",12008751,"07/23/2018","M",640255,4842012,25.2,7.4,2,"MCB-U",11,2.1676170103226,2018
"3585","BKCP510",12008805,"08/15/2018","M",643355,4838912,26,2.7,2,"IMP-S",6,1.59416669911802,2018
"3586","BLGL1392",12008806,"08/15/2018","M",643605,4839662,26.4,3.4,2,"IMP-S",4,1.12095039267358,2018
"3587","BLGL1393",12008809,"08/15/2018","M",643305,4840662,27.5,11.1,2,"SCB",8,1.92512119079082,2018
"3588","BLGL1394",12008848,"09/04/2018","M",640555,4836362,24.1,8.6,1,"MCB-U",4,1.15374194270109,2018
"3589","BLGL1395",12010629,"09/25/2024","M",643955,4843712,20,6.7,1,"SCB",4,1.19526841708698,2024
"3590","BLGL1396",12010630,"09/25/2024","M",643905,4844412,20.5,4.1,1,"BWC-S",8,1.95646320382668,2024
"3591","BKCP511",12010660,"10/08/2024","M",641255,4845612,17.5,9,1,"BWC-S",7,1.6313454208086,2024
"3592","BLGL1398",12010662,"10/08/2024","M",640955,4843412,18.3,11.4,1,"BWC-S",2,0.410116318288409,2024
"3593","BLGL1399",12010666,"10/08/2024","M",639505,4842362,15.2,5.2,2,"BWC-S",3,1.09861228866811,2024
"3594","BHMW738",12010667,"10/08/2024","M",640605,4839662,17.3,10.8,1,"BWC-S",3,1.03972077083992,2024
"3595","BLGL1400",12010371,"10/10/2023","M",642005,4842462,14.3,8.6,1,"BWC-S",4,1.27703425946614,2023
"3596","BLGL1401",12010373,"10/10/2023","M",641605,4841812,14.9,7.7,1,"BWC-S",5,1.2945451658449,2023
"3597","BHMW739",12010375,"10/10/2023","M",641655,4841162,14.6,7.6,1,"BWC-S",11,2.11216119049701,2023
"3598","BLGL1403",12010376,"10/10/2023","M",641105,4839362,13.4,7.5,2,"BWC-S",4,1.2930224700644,2023
"3599","BHMW740",12009585,"08/04/2021","M",639955,4842312,25.3,7.5,NA,"MCB-U",13,2.30531820784093,2021
"3600","BHMW741",12009588,"08/04/2021","M",640255,4840412,25.5,8.4,1,"BWC-S",10,2.20515510119946,2021
"3601","BLGL1406",12009589,"08/04/2021","M",640755,4840262,23.8,4.4,2,"BWC-S",7,1.7434729670544,2021
"3602","BLGL1407",12009653,"08/31/2021","M",640605,4829062,24.5,8.1,1,"IMP-S",3,0.900256051268537,2021
"3603","BHMW742",12009738,"10/06/2021","M",640705,4848812,20.3,8.2,NA,"MCB-U",5,1.5498260458782,2021
"3604","BHMW743",12009833,"07/05/2022","M",639505,4838362,25.7,10.4,NA,"MCB-U",10,2.05922937897631,2022
"3605","SFSN767",12009834,"07/05/2022","M",639555,4837962,25.7,10,NA,"MCB-U",1,0,2022
"3606","BHMW744",12009835,"07/05/2022","M",639205,4834462,26.6,9.3,1,"SCB",18,2.78512206675557,2022
"3607","BKBH23",12010462,"07/22/2024","M",639655,4841912,25.7,6.2,1,"MCB-U",20,2.82998417745331,2024
"3608","CARP261",12010463,"07/22/2024","M",640155,4842762,25.6,6.4,1,"MCB-U",13,2.44412693996867,2024
"3609","BKSS253",12010505,"08/05/2024","M",641305,4835662,27.1,7.5,1,"IMP-S",15,2.44416996031194,2024
"3610","BKSS254",12010509,"08/05/2024","M",643255,4828162,27.4,5.6,2,"IMP-S",7,1.77101636878359,2024
"3611","BKCP513",12010512,"08/07/2024","M",638705,4850762,21.7,1.4,2,"BWC-S",10,2.20559835902639,2024
"3612","BLGL1414",12010513,"08/07/2024","M",638855,4853362,24.9,7.2,NA,"SCB",6,1.66746193342929,2024
"3613","BKCP514",12010557,"08/27/2024","M",641055,4847562,26.4,10.4,1,"MCB-U",7,1.77823330579971,2024
"3614","BHMW745",12010558,"08/27/2024","M",640605,4844712,26.4,9.7,2,"MCB-U",11,2.22152760281051,2024
"3615","BKSS256",12010607,"09/17/2024","M",639555,4831112,23.8,8,2,"IMP-S",10,2.13338193026454,2024
"3616","BLGL1418",12010608,"09/17/2024","M",640855,4828662,23.2,7.1,2,"IMP-S",7,1.76776147228933,2024
"3617","BLGL1419",12010298,"09/11/2023","M",640905,4840112,20.4,5.1,1,"BWC-S",6,1.52295506753132,2023
"3618","BHMW746",12010332,"09/26/2023","M",640755,4844362,19.9,7.4,NA,"MCB-U",9,2.0653420234697,2023
"3619","LMBS638",12010645,"10/28/2024","M",643255,4845562,12.5,10.8,1,"BWC-S",1,0,2024
"3620","BHMW747",12010543,"08/20/2024","M",642455,4844862,24,7.7,1,"BWC-S",11,2.2963323488002,2024
"3621","BKSS257",12010546,"08/20/2024","M",642305,4845212,24.2,8.9,1,"BWC-S",9,2.13833305950803,2024
"3622","BLGL1423",12010547,"08/20/2024","M",642355,4848362,25.1,9.1,1,"BWC-S",6,1.73286795139986,2024
"3623","BHMW748",12010548,"08/20/2024","M",643555,4846812,25.1,8.6,1,"SCB",10,2.15006022448424,2024
"3624","BHMW749",12010598,"09/10/2024","M",641855,4842162,21.6,9.7,1,"BWC-S",4,1.32966134885476,2024
"3625","BKCP517",12010600,"09/10/2024","M",642005,4842062,21.6,6.2,1,"BWC-S",7,1.75410533099929,2024
"3626","BKCP518",12010494,"07/30/2024","M",638755,4856462,27.3,6.3,2,"BWC-S",10,2.20478541691352,2024
"3627","BKCP519",12010495,"07/30/2024","M",638505,4857162,27.7,4.4,1,"BWC-S",14,2.43138816438934,2024
"3628","BLGL1428",12010496,"07/30/2024","M",638055,4857912,28.3,5.6,1,"BWC-S",14,2.43600292899213,2024
"3629","BLGL1429",12010591,"09/10/2024","M",643405,4838362,19.5,1.3,2,"IMP-S",3,0.936888307539016,2024
"3630","BLGL1430",12010695,"10/22/2024","M",639155,4855762,15.2,8.6,NA,"BWC-S",4,1.07354284640852,2024
"3631","BLGL1431",12008881,"09/20/2018","M",640055,4838062,21.5,6.9,2,"SCB",7,1.71408754118701,2018
